Time(mm/dd/yyyy),Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa)
10/18/2022 2:29:18 PM,"502","72.3","55","999"
10/18/2022 2:30:18 PM,"497","72.2","55","999"
10/18/2022 2:31:18 PM,"495","72.3","55","999"
10/18/2022 2:32:18 PM,"498","72.2","55","999"
10/18/2022 2:33:18 PM,"509","72.1","55","999"
10/18/2022 2:34:18 PM,"503","72.1","55","999"
10/18/2022 2:35:18 PM,"505","72.2","55","1000"
10/18/2022 2:36:18 PM,"514","72.3","55","999"
10/18/2022 2:37:18 PM,"496","72.2","55","1000"
10/18/2022 2:38:18 PM,"478","72.1","55","999"
10/18/2022 2:39:18 PM,"493","72.1","55","1000"
10/18/2022 2:40:18 PM,"496","72.1","55","1000"
10/18/2022 2:41:18 PM,"502","72.0","55","1000"
10/18/2022 2:42:18 PM,"483","72.0","55","1000"
10/18/2022 2:43:18 PM,"479","72.0","54","1000"
10/18/2022 2:44:18 PM,"481","72.0","54","1000"
10/18/2022 2:45:18 PM,"470","72.0","54","1000"
10/18/2022 2:46:18 PM,"469","72.0","54","1000"
10/18/2022 2:47:18 PM,"474","72.0","54","1000"
10/18/2022 2:48:18 PM,"455","72.0","54","1000"
10/18/2022 2:49:18 PM,"459","72.0","54","1000"
10/18/2022 2:50:18 PM,"456","72.0","53","1000"
10/18/2022 2:51:18 PM,"460","72.0","53","1000"
10/18/2022 2:52:18 PM,"448","72.0","53","1000"
10/18/2022 2:53:18 PM,"442","72.0","53","1000"
10/18/2022 2:54:18 PM,"444","72.0","53","1000"
10/18/2022 2:55:18 PM,"443","72.0","53","1000"
10/18/2022 2:56:18 PM,"472","72.0","53","1000"
10/18/2022 2:57:18 PM,"476","72.0","53","1000"
10/18/2022 2:58:18 PM,"470","72.0","53","1000"
10/18/2022 2:59:18 PM,"497","72.0","53","1000"
10/18/2022 3:00:18 PM,"510","72.1","53","1000"
10/18/2022 3:01:18 PM,"516","72.1","53","1000"
10/18/2022 3:02:18 PM,"512","72.1","53","1000"
10/18/2022 3:03:18 PM,"526","72.1","53","1000"
10/18/2022 3:04:18 PM,"526","72.2","54","1000"
10/18/2022 3:05:18 PM,"514","72.3","54","1000"
10/18/2022 3:06:18 PM,"531","72.2","53","1000"
10/18/2022 3:07:18 PM,"513","72.3","53","1000"
10/18/2022 3:08:18 PM,"524","72.3","53","1000"
10/18/2022 3:09:18 PM,"528","72.3","53","1000"
10/18/2022 3:10:18 PM,"519","72.3","53","1000"
10/18/2022 3:11:18 PM,"516","72.3","53","1000"
10/18/2022 3:12:18 PM,"534","72.3","53","1000"
10/18/2022 3:13:18 PM,"542","72.3","53","1000"
10/18/2022 3:14:18 PM,"515","72.3","53","1000"
10/18/2022 3:15:18 PM,"538","72.3","53","1000"
10/18/2022 3:16:18 PM,"528","72.3","53","1000"
10/18/2022 3:17:18 PM,"545","72.3","53","1000"
10/18/2022 3:18:18 PM,"543","72.3","53","1000"
10/18/2022 3:19:18 PM,"543","72.3","53","1000"
10/18/2022 3:20:18 PM,"541","72.3","53","1000"
10/18/2022 3:21:18 PM,"544","72.3","53","1000"
10/18/2022 3:22:18 PM,"537","72.3","53","1000"
10/18/2022 3:23:18 PM,"547","72.3","52","1000"
10/18/2022 3:24:18 PM,"555","72.3","52","1000"
10/18/2022 3:25:18 PM,"522","72.2","52","1000"
10/18/2022 3:26:18 PM,"541","72.3","52","1000"
10/18/2022 3:27:18 PM,"535","72.3","52","1000"
10/18/2022 3:28:18 PM,"530","72.2","52","1000"
10/18/2022 3:29:18 PM,"532","72.2","51","1000"
10/18/2022 3:30:18 PM,"524","72.1","52","1000"
10/18/2022 3:31:18 PM,"532","72.1","52","1000"
10/18/2022 3:32:18 PM,"533","72.2","52","1000"
10/18/2022 3:33:18 PM,"554","72.2","52","1000"
10/18/2022 3:34:18 PM,"572","72.2","52","1000"
10/18/2022 3:35:18 PM,"548","72.2","52","1000"
10/18/2022 3:36:18 PM,"550","72.2","52","1000"
10/18/2022 3:37:18 PM,"549","72.2","52","1000"
10/18/2022 3:38:18 PM,"551","72.3","52","1000"
10/18/2022 3:39:18 PM,"553","72.3","52","1000"
10/18/2022 3:40:18 PM,"548","72.3","52","1000"
10/18/2022 3:41:18 PM,"551","72.2","52","1000"
10/18/2022 3:42:18 PM,"541","72.2","52","1000"
10/18/2022 3:43:18 PM,"540","72.2","52","1000"
10/18/2022 3:44:18 PM,"537","72.2","52","1000"
10/18/2022 3:45:18 PM,"544","72.3","52","1000"
10/18/2022 3:46:18 PM,"544","72.2","52","1000"
10/18/2022 3:47:18 PM,"517","72.3","52","1000"
10/18/2022 3:48:18 PM,"509","72.3","52","1000"
10/18/2022 3:49:18 PM,"510","72.2","52","1000"
10/18/2022 3:50:18 PM,"502","72.2","52","1000"
10/18/2022 3:51:18 PM,"490","72.2","52","1000"
10/18/2022 3:52:18 PM,"486","72.2","52","1000"
10/18/2022 3:53:18 PM,"487","72.2","52","1000"
10/18/2022 3:54:18 PM,"480","72.2","52","1000"
10/18/2022 3:55:18 PM,"488","72.2","52","1000"
10/18/2022 3:56:18 PM,"473","72.2","52","1000"
10/18/2022 3:57:18 PM,"480","72.1","51","1000"
10/18/2022 3:58:18 PM,"475","72.2","51","1000"
10/18/2022 3:59:18 PM,"460","72.2","51","1000"
10/18/2022 4:00:18 PM,"454","72.1","51","1000"
10/18/2022 4:01:18 PM,"462","72.1","51","1000"
10/18/2022 4:02:18 PM,"464","72.1","51","1000"
10/18/2022 4:03:18 PM,"477","72.1","51","1000"
10/18/2022 4:04:18 PM,"480","72.1","51","1000"
10/18/2022 4:05:18 PM,"500","72.1","51","1000"
10/18/2022 4:06:18 PM,"502","72.1","51","1000"
10/18/2022 4:07:18 PM,"516","72.1","51","1000"
10/18/2022 4:08:18 PM,"521","72.1","51","1000"
10/18/2022 4:09:18 PM,"519","72.1","51","1000"
10/18/2022 4:10:18 PM,"526","72.1","51","1000"
10/18/2022 4:11:18 PM,"523","72.1","51","1000"
10/18/2022 4:12:18 PM,"532","72.1","51","1000"
10/18/2022 4:13:18 PM,"525","72.1","51","1000"
10/18/2022 4:14:18 PM,"533","72.1","51","1000"
10/18/2022 4:15:18 PM,"538","72.1","51","1000"
10/18/2022 4:16:18 PM,"552","72.1","51","1000"
10/18/2022 4:17:18 PM,"550","72.1","51","1000"
10/18/2022 4:18:18 PM,"539","72.1","51","1000"
10/18/2022 4:19:18 PM,"539","72.2","51","1000"
10/18/2022 4:20:18 PM,"516","72.1","51","1000"
10/18/2022 4:21:18 PM,"518","72.1","50","1000"
10/18/2022 4:22:18 PM,"505","72.1","50","1000"
10/18/2022 4:23:18 PM,"511","72.1","50","1000"
10/18/2022 4:24:18 PM,"496","72.0","50","1000"
10/18/2022 4:25:18 PM,"495","72.1","50","1000"
10/18/2022 4:26:18 PM,"499","72.0","50","1000"
10/18/2022 4:27:18 PM,"493","72.0","50","1000"
10/18/2022 4:28:18 PM,"493","72.0","49","1000"
10/18/2022 4:29:18 PM,"497","72.0","50","1000"
10/18/2022 4:30:18 PM,"499","72.0","50","1000"
10/18/2022 4:31:18 PM,"505","72.0","50","1000"
10/18/2022 4:32:18 PM,"513","72.0","50","1000"
10/18/2022 4:33:18 PM,"511","72.0","50","1000"
10/18/2022 4:34:18 PM,"511","72.0","50","1000"
10/18/2022 4:35:18 PM,"508","72.0","50","1000"
10/18/2022 4:36:18 PM,"508","72.0","50","1000"
10/18/2022 4:37:18 PM,"510","72.0","50","1000"
10/18/2022 4:38:18 PM,"506","72.0","50","1000"
10/18/2022 4:39:18 PM,"523","72.0","49","1000"
10/18/2022 4:40:18 PM,"514","72.0","49","1000"
10/18/2022 4:41:18 PM,"506","72.0","49","1001"
10/18/2022 4:42:18 PM,"517","72.0","49","1000"
10/18/2022 4:43:18 PM,"512","72.0","49","1000"
10/18/2022 4:44:18 PM,"513","72.0","49","1001"
10/18/2022 4:45:18 PM,"532","72.0","49","1001"
10/18/2022 4:46:18 PM,"528","72.0","49","1001"
10/18/2022 4:47:18 PM,"529","72.0","49","1001"
10/18/2022 4:48:18 PM,"529","72.0","49","1001"
10/18/2022 4:49:18 PM,"519","72.0","49","1001"
10/18/2022 4:50:18 PM,"523","71.9","49","1001"
10/18/2022 4:51:18 PM,"519","72.0","49","1001"
10/18/2022 4:52:18 PM,"523","71.9","49","1001"
10/18/2022 4:53:18 PM,"528","71.9","49","1001"
10/18/2022 4:54:18 PM,"533","71.9","49","1001"
10/18/2022 4:55:18 PM,"528","71.9","49","1001"
10/18/2022 4:56:18 PM,"549","71.8","49","1001"
10/18/2022 4:57:18 PM,"519","71.8","49","1001"
10/18/2022 4:58:18 PM,"536","71.8","48","1001"
10/18/2022 4:59:18 PM,"537","71.8","48","1001"
10/18/2022 5:00:18 PM,"537","71.8","48","1001"
10/18/2022 5:01:18 PM,"537","71.8","48","1001"
10/18/2022 5:02:18 PM,"542","71.8","48","1001"
10/18/2022 5:03:18 PM,"543","71.8","48","1001"
10/18/2022 5:04:18 PM,"537","71.8","48","1001"
10/18/2022 5:05:18 PM,"538","71.8","48","1001"
10/18/2022 5:06:18 PM,"545","71.7","48","1001"
10/18/2022 5:07:18 PM,"544","71.8","48","1001"
10/18/2022 5:08:18 PM,"546","71.7","48","1001"
10/18/2022 5:09:18 PM,"553","71.7","48","1001"
10/18/2022 5:10:18 PM,"550","71.7","48","1001"
10/18/2022 5:11:18 PM,"545","71.7","48","1001"
10/18/2022 5:12:18 PM,"557","71.6","48","1001"
10/18/2022 5:13:18 PM,"551","71.6","48","1001"
10/18/2022 5:14:18 PM,"537","71.6","48","1001"
10/18/2022 5:15:18 PM,"543","71.6","48","1001"
10/18/2022 5:16:18 PM,"538","71.6","48","1001"
10/18/2022 5:17:18 PM,"563","71.6","48","1001"
10/18/2022 5:18:18 PM,"548","71.6","48","1001"
10/18/2022 5:19:18 PM,"563","71.5","48","1001"
10/18/2022 5:20:18 PM,"557","71.5","48","1001"
10/18/2022 5:21:18 PM,"544","71.6","48","1001"
10/18/2022 5:22:18 PM,"552","71.6","48","1001"
10/18/2022 5:23:18 PM,"556","71.6","48","1001"
10/18/2022 5:24:18 PM,"574","71.5","48","1001"
10/18/2022 5:25:18 PM,"556","71.5","47","1001"
10/18/2022 5:26:18 PM,"553","71.6","47","1001"
10/18/2022 5:27:18 PM,"566","71.5","48","1001"
10/18/2022 5:28:18 PM,"565","71.5","48","1001"
10/18/2022 5:29:18 PM,"564","71.5","48","1001"
10/18/2022 5:30:18 PM,"567","71.5","48","1001"
10/18/2022 5:31:18 PM,"545","71.5","48","1001"
10/18/2022 5:32:18 PM,"557","71.5","48","1001"
10/18/2022 5:33:18 PM,"565","71.5","48","1001"
10/18/2022 5:34:18 PM,"568","71.4","48","1001"
10/18/2022 5:35:18 PM,"564","71.4","48","1001"
10/18/2022 5:36:18 PM,"565","71.4","47","1001"
10/18/2022 5:37:18 PM,"580","71.5","47","1001"
10/18/2022 5:38:18 PM,"564","71.4","48","1001"
10/18/2022 5:39:18 PM,"592","71.4","48","1001"
10/18/2022 5:40:18 PM,"584","71.4","48","1001"
10/18/2022 5:41:18 PM,"577","71.3","48","1001"
10/18/2022 5:42:18 PM,"574","71.4","48","1001"
10/18/2022 5:43:18 PM,"585","71.3","48","1001"
10/18/2022 5:44:18 PM,"567","71.3","48","1001"
10/18/2022 5:45:18 PM,"570","71.3","47","1001"
10/18/2022 5:46:18 PM,"575","71.3","48","1001"
10/18/2022 5:47:18 PM,"565","71.3","48","1001"
10/18/2022 5:48:18 PM,"607","72.7","48","1001"
10/18/2022 5:49:18 PM,"526","74.4","43","1001"
10/18/2022 5:50:18 PM,"612","75.5","46","1001"
10/18/2022 5:51:18 PM,"620","76.2","45","1001"
10/18/2022 5:52:18 PM,"637","76.8","45","1001"
10/18/2022 5:53:18 PM,"644","77.5","44","1001"
10/18/2022 5:54:18 PM,"698","78.1","43","1001"
10/18/2022 5:55:18 PM,"692","78.6","43","1001"
10/18/2022 5:56:18 PM,"663","79.2","42","1001"
10/18/2022 5:57:18 PM,"668","79.5","41","1001"
10/18/2022 5:58:18 PM,"663","79.9","41","1001"
10/18/2022 5:59:18 PM,"646","80.3","40","1001"
10/18/2022 6:00:18 PM,"476","80.3","33","1001"
10/18/2022 6:01:18 PM,"595","79.1","37","1001"
10/18/2022 6:02:18 PM,"515","77.8","35","1001"
10/18/2022 6:03:18 PM,"533","76.5","37","1001"
10/18/2022 6:04:18 PM,"614","75.7","39","1001"
10/18/2022 6:05:18 PM,"673","75.3","40","1001"
10/18/2022 6:06:18 PM,"675","74.9","41","1001"
10/18/2022 6:07:18 PM,"658","74.8","41","1001"
10/18/2022 6:08:18 PM,"648","74.7","41","1001"
10/18/2022 6:09:18 PM,"629","74.6","41","1001"
10/18/2022 6:10:18 PM,"632","74.6","41","1001"
10/18/2022 6:11:18 PM,"647","74.7","41","1001"
10/18/2022 6:12:18 PM,"632","74.6","41","1001"
10/18/2022 6:13:18 PM,"710","74.6","43","1001"
10/18/2022 6:14:18 PM,"724","74.5","44","1001"
10/18/2022 6:15:18 PM,"726","74.4","45","1001"
10/18/2022 6:16:18 PM,"737","74.4","45","1001"
10/18/2022 6:17:18 PM,"741","74.4","46","1001"
10/18/2022 6:18:18 PM,"777","74.4","46","1001"
10/18/2022 6:19:18 PM,"736","74.4","47","1001"
10/18/2022 6:20:18 PM,"716","75.1","47","1001"
10/18/2022 6:21:18 PM,"686","75.9","47","1001"
10/18/2022 6:22:18 PM,"694","76.8","46","1001"
10/18/2022 6:23:18 PM,"702","77.6","46","1001"
10/18/2022 6:24:18 PM,"712","78.3","46","1001"
10/18/2022 6:25:18 PM,"727","79.1","45","1001"
10/18/2022 6:26:18 PM,"735","79.6","44","1001"
10/18/2022 6:27:18 PM,"763","80.1","44","1001"
10/18/2022 6:28:18 PM,"729","80.2","44","1001"
10/18/2022 6:29:18 PM,"705","80.5","44","1001"
10/18/2022 6:30:18 PM,"696","80.7","43","1001"
10/18/2022 6:31:18 PM,"711","80.9","43","1001"
10/18/2022 6:32:18 PM,"762","81.1","43","1001"
10/18/2022 6:33:18 PM,"767","81.5","43","1001"
10/18/2022 6:34:18 PM,"793","81.6","42","1001"
10/18/2022 6:35:18 PM,"778","81.7","42","1001"
10/18/2022 6:36:18 PM,"780","81.7","42","1001"
10/18/2022 6:37:18 PM,"753","81.9","42","1001"
10/18/2022 6:38:18 PM,"798","82.1","42","1001"
10/18/2022 6:39:18 PM,"811","82.1","41","1001"
10/18/2022 6:40:18 PM,"875","82.2","42","1001"
10/18/2022 6:41:18 PM,"822","82.3","43","1001"
10/18/2022 6:42:18 PM,"843","82.3","44","1001"
10/18/2022 6:43:18 PM,"846","82.3","45","1001"
10/18/2022 6:44:18 PM,"847","82.5","46","1001"
10/18/2022 6:45:18 PM,"844","82.9","46","1001"
10/18/2022 6:46:18 PM,"829","83.8","46","1001"
10/18/2022 6:47:18 PM,"832","84.6","45","1001"
10/18/2022 6:48:18 PM,"871","85.3","45","1001"
10/18/2022 6:49:18 PM,"958","85.7","40","1001"
10/18/2022 6:50:18 PM,"971","85.8","41","1001"
10/18/2022 6:51:18 PM,"1005","86.0","41","1001"
10/18/2022 6:52:18 PM,"934","86.0","41","1001"
10/18/2022 6:53:18 PM,"939","86.1","40","1001"
10/18/2022 6:54:18 PM,"1042","86.1","41","1001"
10/18/2022 6:55:18 PM,"1034","86.1","39","1001"
10/18/2022 6:56:18 PM,"968","86.1","40","1001"
10/18/2022 6:57:18 PM,"920","86.0","40","1001"
10/18/2022 6:58:18 PM,"930","85.9","40","1001"
10/18/2022 6:59:18 PM,"930","85.9","40","1001"
10/18/2022 7:00:18 PM,"926","85.9","40","1001"
10/18/2022 7:01:18 PM,"924","86.0","39","1001"
10/18/2022 7:02:18 PM,"939","86.1","40","1001"
10/18/2022 7:03:18 PM,"914","86.1","41","1001"
10/18/2022 7:04:18 PM,"838","86.3","39","1001"
10/18/2022 7:05:18 PM,"771","86.3","37","1002"
10/18/2022 7:06:18 PM,"832","86.2","38","1002"
10/18/2022 7:07:18 PM,"854","86.2","39","1002"
10/18/2022 7:08:18 PM,"875","86.2","40","1002"
10/18/2022 7:09:18 PM,"843","86.5","41","1002"
10/18/2022 7:10:18 PM,"865","86.8","40","1002"
10/18/2022 7:11:18 PM,"918","87.0","38","1002"
10/18/2022 7:12:18 PM,"945","87.1","39","1002"
10/18/2022 7:13:18 PM,"907","87.3","41","1002"
10/18/2022 7:14:18 PM,"919","87.6","42","1001"
10/18/2022 7:15:18 PM,"925","87.8","43","1002"
10/18/2022 7:16:18 PM,"910","87.9","43","1001"
10/18/2022 7:17:18 PM,"888","88.2","43","1002"
10/18/2022 7:18:18 PM,"924","88.3","44","1002"
10/18/2022 7:19:18 PM,"919","88.4","42","1002"
10/18/2022 7:20:18 PM,"871","88.6","42","1002"
10/18/2022 7:21:18 PM,"921","88.7","40","1002"
10/18/2022 7:22:18 PM,"889","88.7","37","1002"
10/18/2022 7:23:18 PM,"826","88.5","37","1002"
10/18/2022 7:24:18 PM,"791","88.3","37","1002"
10/18/2022 7:25:18 PM,"756","88.0","36","1002"
10/18/2022 7:26:18 PM,"849","87.7","37","1002"
10/18/2022 7:27:18 PM,"900","87.5","37","1002"
10/18/2022 7:28:18 PM,"882","87.3","38","1002"
10/18/2022 7:29:18 PM,"922","87.1","38","1002"
10/18/2022 7:30:18 PM,"693","86.9","37","1002"
10/18/2022 7:31:18 PM,"672","86.6","37","1002"
10/18/2022 7:32:18 PM,"732","86.5","37","1002"
10/18/2022 7:33:18 PM,"795","86.2","36","1002"
10/18/2022 7:34:18 PM,"781","86.0","37","1001"
10/18/2022 7:35:18 PM,"817","85.8","37","1002"
10/18/2022 7:36:18 PM,"807","85.7","37","1002"
10/18/2022 7:37:18 PM,"846","85.5","37","1002"
10/18/2022 7:38:18 PM,"859","85.5","37","1002"
10/18/2022 7:39:18 PM,"869","85.7","37","1002"
10/18/2022 7:40:18 PM,"871","85.5","37","1002"
10/18/2022 7:41:18 PM,"836","85.5","37","1002"
10/18/2022 7:42:18 PM,"855","85.4","37","1002"
10/18/2022 7:43:18 PM,"863","85.3","37","1002"
10/18/2022 7:44:18 PM,"860","85.3","37","1002"
10/18/2022 7:45:18 PM,"857","85.1","37","1002"
10/18/2022 7:46:18 PM,"870","85.0","37","1002"
10/18/2022 7:47:18 PM,"886","85.0","36","1002"
10/18/2022 7:48:18 PM,"896","84.6","37","1002"
10/18/2022 7:49:18 PM,"910","83.8","36","1002"
10/18/2022 7:50:18 PM,"910","83.8","38","1002"
10/18/2022 7:51:18 PM,"877","83.8","38","1002"
10/18/2022 7:52:18 PM,"945","84.0","39","1002"
10/18/2022 7:53:18 PM,"980","84.3","39","1002"
10/18/2022 7:54:18 PM,"990","84.6","40","1002"
10/18/2022 7:55:18 PM,"992","84.7","39","1002"
10/18/2022 7:56:18 PM,"976","84.7","39","1002"
10/18/2022 7:57:18 PM,"959","84.9","39","1002"
10/18/2022 7:58:18 PM,"961","85.0","39","1002"
10/18/2022 7:59:18 PM,"962","85.2","39","1002"
10/18/2022 8:00:18 PM,"973","85.2","39","1002"
10/18/2022 8:01:18 PM,"978","85.4","39","1002"
10/18/2022 8:02:18 PM,"986","85.5","39","1002"
10/18/2022 8:03:18 PM,"1032","85.5","39","1002"
10/18/2022 8:04:18 PM,"1019","85.7","39","1002"
10/18/2022 8:05:18 PM,"1021","85.7","39","1001"
10/18/2022 8:06:18 PM,"1059","85.8","39","1002"
10/18/2022 8:07:18 PM,"1072","85.9","39","1002"
10/18/2022 8:08:18 PM,"1091","85.9","39","1002"
10/18/2022 8:09:18 PM,"1087","85.9","39","1002"
10/18/2022 8:10:18 PM,"1087","85.9","39","1002"
10/18/2022 8:11:18 PM,"1047","86.0","39","1002"
10/18/2022 8:12:18 PM,"1070","86.1","39","1002"
10/18/2022 8:13:18 PM,"1080","86.2","39","1001"
10/18/2022 8:14:18 PM,"1087","86.2","39","1002"
10/18/2022 8:15:18 PM,"1047","86.2","39","1002"
10/18/2022 8:16:18 PM,"1057","86.3","39","1001"
10/18/2022 8:17:18 PM,"1037","86.4","39","1002"
10/18/2022 8:18:18 PM,"1071","86.4","39","1002"
10/18/2022 8:19:18 PM,"1066","86.4","39","1002"
10/18/2022 8:20:18 PM,"1033","86.4","39","1002"
10/18/2022 8:21:18 PM,"1056","86.4","39","1002"
10/18/2022 8:22:18 PM,"1039","86.5","38","1002"
10/18/2022 8:23:18 PM,"1001","86.4","38","1002"
10/18/2022 8:24:18 PM,"1018","86.4","38","1002"
10/18/2022 8:25:18 PM,"1004","86.4","38","1002"
10/18/2022 8:26:18 PM,"981","86.4","38","1002"
10/18/2022 8:27:18 PM,"1011","86.3","39","1002"
10/18/2022 8:28:18 PM,"1002","86.4","39","1002"
10/18/2022 8:29:18 PM,"982","86.4","39","1002"
10/18/2022 8:30:18 PM,"1002","86.5","39","1002"
10/18/2022 8:31:18 PM,"1012","86.4","39","1002"
10/18/2022 8:32:18 PM,"998","86.4","39","1002"
10/18/2022 8:33:18 PM,"1012","86.4","40","1002"
10/18/2022 8:34:18 PM,"1045","86.5","40","1002"
10/18/2022 8:35:18 PM,"1030","86.6","40","1002"
10/18/2022 8:36:18 PM,"1015","86.6","40","1002"
10/18/2022 8:37:18 PM,"1038","86.7","40","1002"
10/18/2022 8:38:18 PM,"1026","86.6","40","1002"
10/18/2022 8:39:18 PM,"1000","86.6","40","1002"
10/18/2022 8:40:18 PM,"1002","86.6","40","1002"
10/18/2022 8:41:18 PM,"1010","86.6","40","1002"
10/18/2022 8:42:18 PM,"1026","86.6","40","1002"
10/18/2022 8:43:18 PM,"1052","86.6","40","1002"
10/18/2022 8:44:18 PM,"1022","86.6","39","1002"
10/18/2022 8:45:18 PM,"1078","86.7","40","1002"
10/18/2022 8:46:18 PM,"1091","87.3","42","1002"
10/18/2022 8:47:18 PM,"1115","88.1","42","1002"
10/18/2022 8:48:18 PM,"1112","88.8","43","1002"
10/18/2022 8:49:18 PM,"1075","89.4","41","1002"
10/18/2022 8:50:18 PM,"1029","89.6","39","1002"
10/18/2022 8:51:18 PM,"1012","89.5","39","1002"
10/18/2022 8:52:18 PM,"992","89.3","38","1002"
10/18/2022 8:53:18 PM,"986","89.2","38","1002"
10/18/2022 8:54:18 PM,"951","89.0","37","1002"
10/18/2022 8:55:18 PM,"964","88.8","37","1002"
10/18/2022 8:56:18 PM,"953","88.6","38","1002"
10/18/2022 8:57:18 PM,"946","88.5","38","1002"
10/18/2022 8:58:18 PM,"911","88.6","38","1002"
10/18/2022 8:59:18 PM,"916","88.6","38","1002"
10/18/2022 9:00:18 PM,"942","88.6","38","1002"
10/18/2022 9:01:18 PM,"932","88.6","38","1002"
10/18/2022 9:02:18 PM,"983","88.6","37","1002"
10/18/2022 9:03:18 PM,"792","88.6","37","1002"
10/18/2022 9:04:18 PM,"723","88.4","37","1002"
10/18/2022 9:05:18 PM,"698","88.3","37","1002"
10/18/2022 9:06:18 PM,"780","87.9","36","1002"
10/18/2022 9:07:18 PM,"891","87.5","37","1002"
10/18/2022 9:08:18 PM,"903","87.3","36","1002"
10/18/2022 9:09:18 PM,"907","87.0","37","1002"
10/18/2022 9:10:18 PM,"937","86.7","37","1002"
10/18/2022 9:11:18 PM,"909","86.6","37","1002"
10/18/2022 9:12:18 PM,"932","86.3","37","1002"
10/18/2022 9:13:18 PM,"943","85.6","37","1002"
10/18/2022 9:14:18 PM,"928","85.1","37","1002"
10/18/2022 9:15:18 PM,"917","84.5","37","1002"
10/18/2022 9:16:18 PM,"910","84.0","37","1002"
10/18/2022 9:17:18 PM,"934","83.6","38","1002"
10/18/2022 9:18:18 PM,"915","83.0","38","1002"
10/18/2022 9:19:18 PM,"907","82.7","38","1002"
10/18/2022 9:20:18 PM,"912","82.2","38","1002"
10/18/2022 9:21:18 PM,"943","81.9","38","1002"
10/18/2022 9:22:18 PM,"948","81.4","39","1002"
10/18/2022 9:23:18 PM,"912","81.1","39","1002"
10/18/2022 9:24:18 PM,"913","80.9","39","1002"
10/18/2022 9:25:18 PM,"951","80.5","39","1002"
10/18/2022 9:26:18 PM,"937","80.2","40","1002"
10/18/2022 9:27:18 PM,"956","80.0","40","1002"
10/18/2022 9:28:18 PM,"951","79.7","40","1002"
10/18/2022 9:29:18 PM,"943","79.4","40","1002"
10/18/2022 9:30:18 PM,"926","79.2","40","1002"
10/18/2022 9:31:18 PM,"944","79.0","41","1002"
10/18/2022 9:32:18 PM,"962","78.7","41","1002"
10/18/2022 9:33:18 PM,"925","78.5","41","1001"
10/18/2022 9:34:18 PM,"931","78.3","41","1002"
10/18/2022 9:35:18 PM,"924","78.2","41","1002"
10/18/2022 9:36:18 PM,"949","77.9","41","1001"
10/18/2022 9:37:18 PM,"956","77.7","42","1002"
10/18/2022 9:38:18 PM,"955","77.5","42","1002"
10/18/2022 9:39:18 PM,"951","77.4","42","1002"
10/18/2022 9:40:18 PM,"948","77.2","42","1002"
10/18/2022 9:41:18 PM,"931","77.0","42","1002"
10/18/2022 9:42:18 PM,"948","76.9","42","1002"
10/18/2022 9:43:18 PM,"940","76.7","42","1002"
10/18/2022 9:44:18 PM,"940","76.5","43","1002"
10/18/2022 9:45:18 PM,"923","76.4","43","1002"
10/18/2022 9:46:18 PM,"940","76.3","43","1002"
10/18/2022 9:47:18 PM,"948","76.2","43","1002"
10/18/2022 9:48:18 PM,"955","76.0","43","1002"
10/18/2022 9:49:18 PM,"935","75.9","43","1002"
10/18/2022 9:50:18 PM,"972","75.7","43","1002"
10/18/2022 9:51:18 PM,"962","75.7","43","1002"
10/18/2022 9:52:18 PM,"977","75.6","44","1002"
10/18/2022 9:53:18 PM,"964","75.5","44","1002"
10/18/2022 9:54:18 PM,"970","75.4","44","1002"
10/18/2022 9:55:18 PM,"972","75.3","44","1002"
10/18/2022 9:56:18 PM,"955","75.1","44","1002"
10/18/2022 9:57:18 PM,"963","75.0","44","1002"
10/18/2022 9:58:18 PM,"964","74.9","44","1002"
10/18/2022 9:59:18 PM,"958","74.8","44","1002"
10/18/2022 10:00:18 PM,"981","74.8","45","1002"
10/18/2022 10:01:18 PM,"966","74.8","45","1002"
10/18/2022 10:02:18 PM,"987","74.6","45","1002"
10/18/2022 10:03:18 PM,"974","74.5","45","1002"
10/18/2022 10:04:18 PM,"975","74.5","45","1002"
10/18/2022 10:05:18 PM,"977","74.3","45","1002"
10/18/2022 10:06:18 PM,"980","74.2","45","1002"
10/18/2022 10:07:18 PM,"994","74.2","45","1002"
10/18/2022 10:08:18 PM,"976","74.1","45","1002"
10/18/2022 10:09:18 PM,"991","74.0","45","1002"
10/18/2022 10:10:18 PM,"998","73.9","46","1002"
10/18/2022 10:11:18 PM,"965","73.8","46","1002"
10/18/2022 10:12:18 PM,"979","73.8","46","1002"
10/18/2022 10:13:18 PM,"987","73.8","46","1002"
10/18/2022 10:14:18 PM,"987","73.7","46","1002"
10/18/2022 10:15:18 PM,"992","73.7","46","1002"
10/18/2022 10:16:18 PM,"997","73.6","46","1002"
10/18/2022 10:17:18 PM,"979","73.6","46","1002"
