unique_internal_model_code,age_range,filtration_efficiency_percent,breathability_pascals,width_mm,height_mm,filter_type,style,strap_type,color,where_to_buy_url_1,where_to_buy_url_2,where_to_buy_url_3,image_url,filtration_efficiency_source,filtration_efficiency_notes,breatheability_pascals_source,breatheability_pascals_notes
CandyCare OTB00094,,98.2,297.14,,,KN95,Flat-Fold,Earloop,Black,,,,//www.armbrustusa.com/cdn/shop/articles/Shenzhen_ZR_Alvarza_Health_Care_Ltd._1.jpg?v=1676394310,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
SuncooKN2003S,,99.18,169.66,,,KN95,Flat-Fold,Earloop,White,,,,//www.armbrustusa.com/cdn/shop/articles/Shenzhen_ZR_Alvarza_Health_Care_Ltd._KN2003S_1.jpg?v=1676395349,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Trust Loyalty Glory Epoch Network Respiratory Face Mask,,98.29,128.47,,,KN95,Flat-Fold,Earloop,White,,,,//www.armbrustusa.com/cdn/shop/articles/Trust_Loyalty_Glory_Epoch_Network_Technology_Co._Ltd._1.png?v=1676395444,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Winner Medical WN-N95FGIN,,99.05,110.82,,,N95,Flat-Fold,Headstrap,,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/access03.png?v=1709756019,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Winner Medical WN-N95FGIN,,98.24,103.95,,,N95,Flat-Fold,Headstrap,,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/access03.png?v=1709756019,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
RespiPro Carbon FFP2 Nanofiber Respirator,,98.28,137.29,,,N95,Flat-Fold,Earloop,Black,,,,//www.armbrustusa.com/cdn/shop/articles/Xiamen_Blue_Star_Enterprise_Co._Ltd._1.png?v=1676401223,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
GreenCare KN95 Mask,,98.9,160.83,,,KN95,Flat-Fold,Earloop,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/Xiamen_Probtain_Medical_Technology_Co._Ltd._3.png?v=1653427139,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Xianghua KN95 Protective Mask,,99.22,154.95,,,KN95,Flat-Fold,Earloop,White,,,,//www.armbrustusa.com/cdn/shop/articles/Xiantao_Xianghua_Industry_Trade_Co._LTD_1.png?v=1676395566,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
LASHA KN95,,98.04,139.25,,,KN95,Flat-Fold,Earloop,White,,,,//www.armbrustusa.com/cdn/shop/articles/Zhejiang_Anhao_Protective_Equipment_Co._Ltd.1.jpg?v=1676317731,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
RIPE DOCTORS KN95 Folding Respirator,,96.19,106.89,,,KN95,Flat-Fold,Earloop,White,,,,//www.armbrustusa.com/cdn/shop/articles/Zhengzhou_Ruipu_Medical_Technology_Co._Ltd._1.1_1.jpg?v=1676394398,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
RIPE DOCTORS KN95 Protective Respirator,,96.79,410.90,,,KN95,Flat-Fold,Earloop,White,,,,//www.armbrustusa.com/cdn/shop/articles/Zhengzhou_Ruipu_Medical_Technology_Co._Ltd._1.2.jpg?v=1676394408,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
YLW KM04,,99.21,147.10,,,KN95,Flat-Fold,Earloop,White,,,,//www.armbrustusa.com/cdn/shop/articles/Zhengzhou_YLW_Technology_Co._Ltd._1.jpg?v=1676395667,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Huangshang Ordinary Ear Face Mask,,99.13,91.20,,,KN95,Flat-Fold,Earloop,White,,,,//www.armbrustusa.com/cdn/shop/articles/Zhongshan_Dongfeng_Huangshang_Electronics_Factory_1.jpg?v=1676321043,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Allmed Respirator KN95 Particulate Respirator,,96.12,196.13,,,KN95,Flat-Fold,Earloop,White,,,,//www.armbrustusa.com/cdn/shop/articles/Allmed_Medical_Products_Co._Ltd._1.png?v=1676394756,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Canopus M63783,,98.68,141.22,,,N95,Flat-Fold,Earloop,White,,,,//www.armbrustusa.com/cdn/shop/articles/Foshan_Flying_Medical_Products_Co._Ltd._1.png?v=1676394328,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
XIER N95 Particulate Respirator,,99.39,198.09,,,N95,Flat-Fold,Earloop,White,,,,//www.armbrustusa.com/cdn/shop/articles/Fujian_Yongtai_Sanlian_Garment_Co._Ltd._N95_Particulate_Respirator_2.png?v=1676395574,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
HIG KN95 Disposable Protective Face Mask,,99.64,102.97,,,KN95,Flat-Fold,Earloop,White,,,,//www.armbrustusa.com/cdn/shop/articles/Anhui_Hongqiaosi_Hometextile_Co._Ltd.1.png?v=1676395975,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
KN95 Stereo Protective Mask,,97.91,68.65,,,KN95,Flat-Fold,Headstrap,White,,,,//www.armbrustusa.com/cdn/shop/articles/Guangdong_Medical_Technology_Co._Ltd.KN95_Stereo_Protective_Mask1.png?v=1676396086,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Milwaukee Valved Respirator with Gasket,,99.7,155,,,N95,Cup,Headstrap,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
SCKOOGH KN95-Mask-01-01,,99.3,114.5,,,KN95,Flat-Fold,Earloop,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
3M 8511 Cool Flow,,99.79,74,,,N95,Cup,Headstrap,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Wanwane White KN95 Disposible Mask,,96.88,105,,,KN95,Flat-Fold,Earloop,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-failed.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Aero Armor Three Dimensional Protective Mask,,96.62,219,,,KN95,Flat-Fold,Earloop,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-failed.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Fangtian N95 Respirator,,99.35,90,,,N95,Flat-Fold,Headstrap,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
BNX N95 Respirator Vertical Folding Headband Style,,99.56,79.3,,,N95,Flat-Fold,Headstrap,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
BLOX Surgical N95 Respirator,,99.44,68.6,,,N95,Duckbill,Headstrap,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Kingway KN95 Respirator,,95.93,264,,,KN95,Flat-Fold,Earloop,Blue,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-failed.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
MediShield KF94 Fashion Yellow Dust Protective Shield,,97.58,53.2,,,KF94,Boat,Earloop,Black,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Ruipu Doctors N95 Anti-particulate matter stand-up folding mask,,98.41,100,,,N95,Flat-Fold,Earloop,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-failed.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
KN95 Disposible Protective Mask,,99.59,173,,,KN95,Flat-Fold,Earloop,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-failed.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Wanwane Black KN95 Disposible Mask,,99.23,108,,,KN95,Flat-Fold,Earloop,Black,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-failed.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Lyka Distribution KN95,,99.75,164.9,,,KN95,Flat-Fold,Earloop,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-failed.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Protectly KN95 Mask,,99.56,153.5,,,KN95,Flat-Fold,Earloop,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Jackson Safety N95 Respirator,,99.62,97.9,,,N95,Duckbill,Headstrap,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
BYD KN95 Mask,,98.41,112.4,,,KN95,,Earloop,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
3M 1804 VFlex Healthcare Particulate Respirator,,99.66,40.3,,,N95,,Headstrap,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
DC BEAUTIFUL KF94 Masks,,96.54,55.6,,,KN95,Flat-Fold,Earloop,Multicolored,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-failed.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Nepure KF94,,99.91,94.2,,,KF94,Flat-Fold,Adjustable,Pink,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Welkeeps Premium Mask,,99.85,60.3,,,KF94,Flat-Fold,Earloop,White,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Free D.C. KN95 mask,,99.04,138.5,,,KN95,,Earloop,,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-pass.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Xiangpin KF94 Mask (Non-medical),,98.21,86.6,,,KF94,Boat,Earloop,Graphics,,,,https://cdn.shopify.com/s/files/1/0384/4145/1653/files/svg-failed.svg,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Nawell Protective KF94 Mask,,99.5,114,,,KF94,Boat,Earloop,Black,,,,//www.armbrustusa.com/cdn/shop/articles/IMG_2685.jpg?v=1675894301,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Posh KF94,,99.19,111.6,,,KF94,Boat,Earloop,Graphics,,,,//www.armbrustusa.com/cdn/shop/articles/IMG_2615.jpg?v=1675894035,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
Mask Lab Korean Style Respirator,,97.0,73.3,,,KN95,Boat,Earloop,Graphics,,,,//www.armbrustusa.com/cdn/shop/articles/IMG_2618.jpg?v=1675893231,https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate),https://www.armbrustusa.com/pages/mask-testing,Lloyd from Armbrust used a TSI 8130 PFE testing machine (very accurate and precise at 85 LPM flow rate)
